obs,doy,date,time,air_temp,ES_1,ES_10,ES_11,ES_12,ES_3,ES_4,ES_5,ES_6,ES_8,avg_1t,avg_1tm,sub_t
2127,232,2023-08-20,14:00:00,23.405,23.364,22.429,22.47725,23.34,22.9325,22.45325,23.02825,23.60475,23.821,23.127625,22.429,-0.698625
2128,232,2023-08-20,15:00:00,23.11833333,23.96575,22.7405,22.597,23.22,22.932,22.2375,23.3885,23.773,23.797,23.23884375,22.7405,-0.49834375
2129,232,2023-08-20,16:00:00,22.04666667,24.2305,22.836,22.501,23.148,22.78875,22.166,23.172,23.4365,23.53225,23.121875,22.836,-0.285875
2130,232,2023-08-20,17:00:00,21.32833333,24.25475,23.004,22.621,23.076,22.6925,22.118,23.172,22.884,23.22,23.00478125,23.004,-0.00078125
2131,232,2023-08-20,18:00:00,20.34,23.98975,23.1,22.549,22.956,22.453,22.33325,23.124,22.932,23.076,22.926625,23.1,0.173375
2132,232,2023-08-20,19:00:00,19.76166667,23.701,23.172,22.381,22.74075,22.333,22.381,23.22,23.172,22.908,22.85459375,23.172,0.31740625
2133,232,2023-08-20,20:00:00,19.05333333,23.412,23.196,22.525,22.717,22.238,22.429,23.1,23.148,22.81225,22.79765625,23.196,0.39834375
2134,232,2023-08-20,21:00:00,18.295,23.148,23.1,22.477,22.597,22.238,22.26175,22.956,23.052,22.669,22.67484375,23.1,0.42515625
2135,232,2023-08-20,22:00:00,17.215,23.028,23.004,22.30925,22.453,22.142,22.166,22.7885,22.956,22.501,22.54296875,23.004,0.46103125
2136,232,2023-08-20,23:00:00,16.38,22.812,22.884,22.2855,22.357,21.951,22.07,22.717,22.884,22.357,22.4291875,22.884,0.4548125
2137,233,2023-08-21,0:00:00,16.10833333,22.621,22.78825,22.26175,22.26175,21.95075,21.951,22.669,22.812,22.453,22.37253125,22.78825,0.41571875
2138,233,2023-08-21,1:00:00,15.9,22.405,22.693,22.238,22.142,21.97475,21.951,22.549,22.693,22.381,22.29171875,22.693,0.40128125
2139,233,2023-08-21,2:00:00,15.49333333,22.30925,22.573,22.166,22.046,21.903,21.879,22.429,22.573,22.2855,22.19884375,22.573,0.37415625
2140,233,2023-08-21,3:00:00,15.15833333,22.23775,22.501,22.094,21.97475,21.78375,21.8075,22.405,22.501,22.142,22.11821875,22.501,0.38278125
2141,233,2023-08-21,4:00:00,15.54,22.094,22.405,22.046,21.903,21.8075,21.664,22.333,22.381,22.07,22.0373125,22.405,0.3676875
2142,233,2023-08-21,5:00:00,15.522,21.97475,22.2855,21.97475,21.855,21.76,21.664,22.238,22.333,21.951,21.9688125,22.2855,0.3166875
2143,233,2023-08-21,6:00:00,15.80166667,21.951,22.166,21.855,21.855,21.76,21.6165,22.19,22.2855,21.83125,21.91803125,22.166,0.24796875
2144,233,2023-08-21,7:00:00,16.59166667,21.9985,22.142,21.95075,21.879,21.76,21.59275,22.19,22.2855,21.76,21.9270625,22.142,0.2149375
2145,233,2023-08-21,8:00:00,17.64666667,22.04625,22.142,22.07,21.97475,21.85525,21.59275,22.26175,22.381,21.85525,22.004625,22.142,0.137375
2146,233,2023-08-21,9:00:00,18.27,22.166,22.142,22.142,22.142,21.97475,21.83125,22.333,22.501,22.142,22.154,22.142,-0.012
2147,233,2023-08-21,10:00:00,18.855,22.26175,22.166,22.23775,22.21375,22.07,21.92675,22.33325,22.477,22.3095,22.22871875,22.166,-0.06271875
2148,233,2023-08-21,11:00:00,19.68833333,22.405,22.238,22.357,22.525,22.214,22.2375,22.549,22.7405,22.573,22.450125,22.238,-0.212125
2149,233,2023-08-21,12:00:00,20.13166667,22.501,22.381,22.645,22.93225,22.453,22.7645,22.93225,23.1,22.98,22.7885,22.381,-0.4075
2150,233,2023-08-21,13:00:00,20.45666667,22.597,22.549,22.86,22.98,22.549,22.7645,23.052,23.148,23.148,22.8873125,22.549,-0.3383125
2151,233,2023-08-21,14:00:00,20.63833333,22.621,22.69275,22.7885,23.004,22.477,22.7885,22.98,23.124,23.268,22.881375,22.69275,-0.188625
2152,233,2023-08-21,15:00:00,20.69666667,22.621,22.884,22.908,23.028,22.621,22.908,23.1,23.172,23.412,22.97125,22.884,-0.08725
2153,233,2023-08-21,16:00:00,20.41666667,22.549,22.908,22.86,22.69275,22.33325,22.81225,22.908,23.076,23.316,22.81840625,22.908,0.08959375
2154,233,2023-08-21,17:00:00,20.34833333,22.501,22.908,22.83625,22.525,22.357,22.717,22.78825,22.932,23.076,22.7165625,22.908,0.1914375
2155,233,2023-08-21,18:00:00,19.795,22.501,22.86,22.74075,22.477,22.477,22.573,22.669,22.78825,22.884,22.63875,22.86,0.22125
2156,233,2023-08-21,19:00:00,19.375,22.35725,22.78825,22.645,22.33325,22.453,22.453,22.573,22.669,22.7645,22.531,22.78825,0.25725
2157,233,2023-08-21,20:00:00,19.29833333,22.357,22.717,22.525,22.238,22.597,22.405,22.429,22.621,22.693,22.483125,22.717,0.233875
2158,233,2023-08-21,21:00:00,19.11166667,22.238,22.621,22.501,22.2855,22.501,22.2855,22.381,22.525,22.597,22.41425,22.621,0.20675
2159,233,2023-08-21,22:00:00,18.84666667,22.238,22.549,22.429,22.333,22.405,22.238,22.2855,22.453,22.453,22.3543125,22.549,0.1946875
2160,233,2023-08-21,23:00:00,18.54166667,22.142,22.525,22.333,22.238,22.333,22.166,22.19,22.429,22.2855,22.2645625,22.525,0.2604375
2161,234,2023-08-22,0:00:00,17.69833333,22.142,22.429,22.2855,22.142,22.238,22.142,22.07,22.30925,21.9745,22.16290625,22.429,0.26609375
2162,234,2023-08-22,1:00:00,16.78166667,22.07,22.381,22.19,22.07,22.118,22.142,21.9985,22.19,21.855,22.0791875,22.381,0.3018125
2163,234,2023-08-22,2:00:00,16.225,22.02225,22.30925,22.118,21.951,22.046,22.07,21.9985,22.142,21.8075,22.01940625,22.30925,0.28984375
2164,234,2023-08-22,3:00:00,16.03444444,21.927,22.238,22.02225,21.855,21.97475,21.97475,21.87925,22.04625,21.688,21.92090625,22.238,0.31709375
2165,234,2023-08-22,4:00:00,15.71,21.855,22.142,21.9985,21.76,21.903,21.903,21.83125,21.9985,21.664,21.86415625,22.142,0.27784375
2166,234,2023-08-22,5:00:00,15.072,21.712,22.02225,21.97475,21.68825,21.8075,21.78375,21.712,21.951,21.664,21.78665625,22.02225,0.23559375
2167,234,2023-08-22,6:00:00,14.71833333,21.64025,21.879,21.855,21.569,21.76,21.736,21.6165,21.951,21.18675,21.6643125,21.879,0.2146875
2168,234,2023-08-22,7:00:00,14.81,21.545,21.8075,21.78375,21.473,21.664,21.6165,21.54475,21.78375,21.16275,21.5716875,21.8075,0.2358125
2169,234,2023-08-22,8:00:00,14.86833333,21.473,21.712,21.712,21.44925,21.59275,21.664,21.64025,21.712,21.16275,21.55075,21.712,0.16125
2170,234,2023-08-22,9:00:00,14.60166667,21.473,21.664,21.712,21.497,21.6165,21.59275,21.6165,21.736,21.306,21.56871875,21.664,0.09528125
2171,234,2023-08-22,10:00:00,14.77166667,21.497,21.59275,21.664,21.497,21.569,21.569,21.473,21.6165,21.40175,21.53590625,21.59275,0.05684375
2172,234,2023-08-22,11:00:00,15.645,21.569,21.569,21.664,21.545,21.64025,21.569,21.497,21.6165,21.54475,21.5806875,21.569,-0.0116875
2173,234,2023-08-22,12:00:00,17,21.59275,21.569,21.688,21.545,21.664,21.545,21.569,21.6165,21.664,21.61053125,21.569,-0.04153125
2174,234,2023-08-22,13:00:00,17.10166667,21.71225,21.59275,21.8315,21.68825,21.8315,21.66425,21.78375,21.736,21.879,21.7658125,21.59275,-0.1730625
2175,234,2023-08-22,14:00:00,17.67833333,21.6165,21.664,21.855,21.569,21.76,21.569,21.688,21.712,21.879,21.7060625,21.664,-0.0420625
2176,234,2023-08-22,15:00:00,18.17833333,21.6165,21.664,21.83125,21.473,21.688,21.569,21.6165,21.712,21.903,21.67615625,21.664,-0.01215625
2177,234,2023-08-22,16:00:00,18.29333333,21.497,21.59275,21.76,21.354,21.569,21.473,21.521,21.664,21.855,21.586625,21.59275,0.006125
2178,234,2023-08-22,17:00:00,18.265,21.44925,21.569,21.688,21.282,21.569,21.473,21.44925,21.664,21.76,21.5418125,21.569,0.0271875
2179,234,2023-08-22,18:00:00,18.27666667,21.378,21.545,21.6165,21.187,21.497,21.473,21.40175,21.64025,21.76,21.4941875,21.545,0.0508125
2180,234,2023-08-22,19:00:00,17.985,21.378,21.473,21.497,21.115,21.4255,21.4255,21.33,21.569,21.64025,21.42253125,21.473,0.05046875
2181,234,2023-08-22,20:00:00,18.09166667,21.33,21.4255,21.4255,21.0435,21.378,21.378,21.25825,21.473,21.521,21.35090625,21.4255,0.07459375
2182,234,2023-08-22,21:00:00,17.88666667,21.282,21.378,21.306,20.996,21.378,21.354,21.187,21.44925,21.4255,21.29721875,21.378,0.08078125
2183,234,2023-08-22,22:00:00,17.70166667,21.25825,21.282,21.187,20.97225,21.282,21.306,21.139,21.378,21.354,21.2345625,21.282,0.0474375
2184,234,2023-08-22,23:00:00,17.78333333,21.21075,21.25825,21.21075,20.901,21.282,21.282,21.091,21.378,21.16275,21.18978125,21.25825,0.06846875
2185,235,2023-08-23,0:00:00,17.75833333,21.187,21.187,21.21075,20.805,21.187,21.187,21.091,21.282,21.091,21.13009375,21.187,0.05690625
2186,235,2023-08-23,1:00:00,17.64666667,21.115,21.091,21.187,20.73375,21.115,21.187,21.0435,21.282,21.01975,21.085375,21.091,0.005625
2187,235,2023-08-23,2:00:00,17.99777778,21.06725,21.091,21.187,20.71,21.091,21.115,20.996,21.21075,20.901,21.03475,21.091,0.05625
2188,235,2023-08-23,3:00:00,18.39363636,20.996,21.01975,21.139,20.615,21.091,21.091,20.996,21.187,20.853,20.996,21.01975,0.02375
2189,235,2023-08-23,4:00:00,18.6,20.996,20.996,21.091,20.63875,21.091,21.091,21.0435,21.187,20.829,20.99590625,20.996,9.375E-05
2190,235,2023-08-23,5:00:00,18.692,20.996,20.996,21.091,20.615,21.091,21.091,21.091,21.187,20.901,21.007875,20.996,-0.011875
2191,235,2023-08-23,6:00:00,18.44,20.996,20.97225,21.091,20.615,21.091,21.091,21.091,21.187,20.92475,21.01084375,20.97225,-0.03859375
2192,235,2023-08-23,7:00:00,18.80333333,20.996,20.92475,21.139,20.73375,21.091,21.115,21.091,21.187,21.01975,21.0465625,20.92475,-0.1218125
2193,235,2023-08-23,8:00:00,19.88166667,21.115,20.9485,21.21075,20.9245,21.163,21.21075,21.163,21.25825,21.139,21.14803125,20.9485,-0.19953125
2194,235,2023-08-23,9:00:00,20.73666667,21.2345,20.996,21.306,21.01975,21.25825,21.306,21.306,21.33,21.306,21.2583125,20.996,-0.2623125
2195,235,2023-08-23,10:00:00,21.39,21.4495,21.091,21.40175,21.2345,21.378,21.44925,21.40175,21.497,21.6165,21.42853125,21.091,-0.33753125
2196,235,2023-08-23,11:00:00,21.73333333,21.521,21.163,21.473,21.44925,21.44925,21.68825,21.54475,21.664,21.83125,21.57759375,21.163,-0.41459375
2197,235,2023-08-23,12:00:00,21.88333333,21.545,21.2345,21.473,21.59275,21.44925,21.497,21.44925,21.6165,22.02225,21.580625,21.2345,-0.346125
2198,235,2023-08-23,13:00:00,22.50666667,21.903,21.30625,21.5925,21.85525,21.6165,21.64025,21.73575,21.75975,22.3095,21.8015625,21.30625,-0.4953125
2199,235,2023-08-23,14:00:00,23.10166667,22.094,21.521,21.78375,22.046,21.879,21.75975,21.97475,22.04625,22.717,22.0375625,21.521,-0.5165625
2200,235,2023-08-23,15:00:00,23.43,22.118,21.664,21.73575,21.97475,21.73575,21.664,21.90275,22.094,22.71675,21.99271875,21.664,-0.32871875
2201,235,2023-08-23,16:00:00,23.24666667,22.21375,21.664,21.664,21.903,21.664,21.6165,21.85525,22.142,22.645,21.9629375,21.664,-0.2989375
2202,235,2023-08-23,17:00:00,23.05166667,22.71675,21.76,21.521,21.92675,21.59275,21.59275,21.903,22.094,22.884,22.028875,21.76,-0.268875
2203,235,2023-08-23,18:00:00,22.145,22.7645,21.78375,21.54475,22.046,21.4255,21.569,21.8075,21.879,23.052,22.01103125,21.78375,-0.22728125
2204,235,2023-08-23,19:00:00,21.15666667,22.453,21.78375,21.664,21.879,21.33,21.44925,21.80775,21.76,23.052,21.924375,21.78375,-0.140625
2205,235,2023-08-23,20:00:00,20.66333333,22.35725,21.855,21.664,21.664,21.282,21.4255,21.855,21.83125,23.076,21.894375,21.855,-0.039375
2206,235,2023-08-23,21:00:00,20.43666667,22.214,21.879,21.688,21.6405,21.282,21.4255,21.85525,22.046,23.076,21.90340625,21.879,-0.02440625
2207,235,2023-08-23,22:00:00,20.15166667,22.07,21.97475,21.664,21.569,21.282,21.40175,21.879,22.07,22.956,21.86146875,21.97475,0.11328125
2208,235,2023-08-23,23:00:00,20.03833333,21.927,22.046,21.64025,21.64025,21.282,21.40175,21.8075,22.02225,22.86,21.822625,22.046,0.223375
2209,236,2023-08-24,0:00:00,19.41333333,21.75975,22.07,21.569,21.64025,21.282,21.354,21.736,21.951,22.74075,21.75409375,22.07,0.31590625
2210,236,2023-08-24,1:00:00,19.31666667,21.664,22.046,21.569,21.59275,21.306,21.4255,21.664,21.879,22.693,21.72415625,22.046,0.32184375
2211,236,2023-08-24,2:00:00,19.44375,21.64025,22.046,21.521,21.44925,21.306,21.378,21.664,21.855,22.597,21.6763125,22.046,0.3696875
2212,236,2023-08-24,3:00:00,19.46363636,21.569,22.046,21.473,21.378,21.33,21.378,21.569,21.855,22.477,21.628625,22.046,0.417375
2213,236,2023-08-24,4:00:00,19.48,21.569,22.046,21.545,21.378,21.32975,21.354,21.59275,21.855,22.357,21.6225625,22.046,0.4234375
2214,236,2023-08-24,5:00:00,19.432,21.521,21.97475,21.569,21.378,21.33,21.282,21.569,21.855,22.30925,21.60165625,21.97475,0.37309375
2215,236,2023-08-24,6:00:00,19.43,21.64025,21.951,21.64025,21.378,21.378,21.282,21.569,21.855,22.26175,21.62553125,21.951,0.32546875
2216,236,2023-08-24,7:00:00,19.48833333,21.664,21.951,21.664,21.378,21.40175,21.282,21.59275,21.855,22.214,21.6314375,21.951,0.3195625
2217,236,2023-08-24,8:00:00,19.80166667,21.712,21.951,21.664,21.378,21.378,21.378,21.664,21.951,22.214,21.667375,21.951,0.283625
2218,236,2023-08-24,9:00:00,19.97833333,21.736,22.02225,21.688,21.521,21.49725,21.4495,21.75975,22.07025,22.2375,21.74490625,22.02225,0.27734375
2219,236,2023-08-24,10:00:00,19.97166667,21.736,22.07,21.75975,21.664,21.59275,21.6405,21.90275,22.238,22.357,21.86134375,22.07,0.20865625
2220,236,2023-08-24,11:00:00,20.38166667,21.712,22.142,22.02225,21.712,21.6165,21.76,21.9985,22.2855,22.238,21.91809375,22.142,0.22390625
2221,236,2023-08-24,12:00:00,20.79,21.8075,22.238,22.142,21.8075,22.0225,21.927,22.2375,22.405,22.2855,22.0793125,22.238,0.1586875
2222,236,2023-08-24,13:00:00,19.70833333,21.6405,22.26175,22.18975,21.736,22.0465,21.879,22.2855,22.3095,22.118,22.02559375,22.26175,0.23615625
2223,236,2023-08-24,14:00:00,19.00666667,21.73575,22.238,22.142,21.903,22.04625,21.9985,22.405,22.238,22.429,22.1121875,22.238,0.1258125
2224,236,2023-08-24,15:00:00,18.82666667,22.18975,22.238,22.04625,21.951,21.879,21.855,22.02275,22.238,22.549,22.09134375,22.238,0.14665625
2225,236,2023-08-24,16:00:00,18.845,22.30925,22.238,21.521,21.951,21.951,22.046,21.85525,22.19,22.549,22.0465625,22.238,0.1914375
2226,236,2023-08-24,17:00:00,18.42333333,22.214,22.238,21.473,21.951,21.85525,22.0225,21.6645,22.046,22.453,21.95990625,22.238,0.27809375
2227,236,2023-08-24,18:00:00,18.28666667,22.094,22.238,21.473,21.855,21.76,21.927,21.8315,22.02225,22.238,21.90009375,22.238,0.33790625
2228,236,2023-08-24,19:00:00,18.16166667,21.97475,22.19,21.6165,21.736,21.664,21.66425,21.97475,22.046,22.09425,21.8463125,22.19,0.3436875
2229,236,2023-08-24,20:00:00,17.925,21.927,22.142,21.76,21.6165,21.40175,21.4495,21.712,21.951,21.951,21.72109375,22.142,0.42090625
2230,236,2023-08-24,21:00:00,17.60666667,21.879,22.094,21.736,21.545,21.282,21.49725,21.78375,21.903,21.879,21.688125,22.094,0.405875
2231,236,2023-08-24,22:00:00,16.86666667,21.78375,22.046,21.76,21.473,21.4255,21.521,21.688,21.855,21.76,21.65828125,22.046,0.38771875
2232,236,2023-08-24,23:00:00,16.33666667,21.736,21.951,21.664,21.4255,21.44925,21.40175,21.664,21.76,21.712,21.6015625,21.951,0.3494375
2233,237,2023-08-25,0:00:00,15.915,21.688,21.855,21.664,21.378,21.378,21.378,21.569,21.664,21.569,21.536,21.855,0.319
2234,237,2023-08-25,1:00:00,15.60333333,21.664,21.83125,21.6165,21.306,21.378,21.306,21.473,21.664,21.497,21.4880625,21.83125,0.3431875
2235,237,2023-08-25,2:00:00,15.02,21.59275,21.76,21.664,21.282,21.33,21.21075,21.4255,21.59275,21.40175,21.4374375,21.76,0.3225625
2236,237,2023-08-25,3:00:00,14.78,21.545,21.712,21.6165,21.2345,21.282,21.187,21.378,21.569,21.354,21.39575,21.712,0.31625
2237,237,2023-08-25,4:00:00,14.70833333,21.521,21.64025,21.569,21.187,21.21075,21.187,21.306,21.521,21.282,21.34796875,21.64025,0.29228125
2238,237,2023-08-25,5:00:00,14.81666667,21.473,21.569,21.569,21.163,21.091,21.115,21.2345,21.473,21.163,21.2851875,21.569,0.2838125
2239,237,2023-08-25,6:00:00,15.41,21.473,21.473,21.473,21.091,21.01975,21.091,21.187,21.40175,21.187,21.2404375,21.473,0.2325625
2240,237,2023-08-25,7:00:00,16.145,21.497,21.473,21.473,21.16275,21.01975,21.115,21.2345,21.497,21.306,21.288125,21.473,0.184875
2241,237,2023-08-25,8:00:00,17.11166667,21.521,21.473,21.545,21.21075,21.11525,21.115,21.282,21.473,21.378,21.33,21.473,0.143
2242,237,2023-08-25,9:00:00,19.60666667,21.54475,21.473,21.473,21.33,21.21075,21.25825,21.3775,21.54475,21.49725,21.40453125,21.473,0.06846875
2243,237,2023-08-25,10:00:00,21.99333333,21.688,21.473,21.59275,21.92675,21.85525,22.0225,22.262,22.3575,22.40525,22.01375,21.473,-0.54075
2244,237,2023-08-25,11:00:00,23.26,21.85525,21.54475,21.879,22.3335,22.40525,22.57275,22.8845,22.884,23.076,22.48628125,21.54475,-0.94153125
2245,237,2023-08-25,12:00:00,24.545,22.21375,21.85525,23.10025,22.69275,23.19625,23.052,23.38825,22.908,23.244,22.97440625,21.85525,-1.11915625
2246,237,2023-08-25,13:00:00,25.44166667,22.74075,22.3335,23.48425,22.98,23.5325,23.292,23.773,22.71675,23.196,23.21440625,22.3335,-0.88090625
2247,237,2023-08-25,14:00:00,23.81666667,23.076,22.597,23.22,22.956,23.38825,22.8845,22.93275,22.30975,23.36425,23.0164375,22.597,-0.4194375
2248,237,2023-08-25,15:00:00,20.36,23.196,22.597,23.076,23.268,23.292,22.9085,22.525,22.09425,23.62875,22.9985625,22.597,-0.4015625
2249,237,2023-08-25,16:00:00,20.415,23.43625,22.525,22.884,23.196,23.1,23.172,22.405,21.927,23.292,22.92653125,22.525,-0.40153125
2250,237,2023-08-25,17:00:00,21.4,23.34,22.645,22.812,23.076,22.932,22.956,22.405,21.712,22.69275,22.74071875,22.645,-0.09571875
2251,237,2023-08-25,18:00:00,20.28666667,23.292,22.83625,22.908,23.004,23.052,23.004,22.66875,21.664,22.525,22.76471875,22.83625,0.07153125
2252,237,2023-08-25,19:00:00,18.66833333,23.148,22.908,22.836,22.884,22.908,22.98,22.525,21.78375,22.525,22.69871875,22.908,0.20928125
2253,237,2023-08-25,20:00:00,19.24166667,22.98,23.004,22.717,22.7645,22.836,22.884,22.453,21.927,22.405,22.6208125,23.004,0.3831875
2254,237,2023-08-25,21:00:00,19.33666667,22.86025,23.004,22.621,22.669,22.717,22.812,22.429,22.118,22.333,22.56990625,23.004,0.43409375
2255,237,2023-08-25,22:00:00,18.61333333,22.549,22.932,22.549,22.597,22.669,22.693,22.357,22.118,22.30925,22.48015625,22.932,0.45184375
2256,237,2023-08-25,23:00:00,17.605,22.2615,22.78825,22.429,22.453,22.549,22.549,22.238,22.02225,22.07,22.32146875,22.78825,0.46678125
2257,238,2023-08-26,0:00:00,16.88333333,22.166,22.693,22.19,22.2855,22.381,22.477,22.166,21.97475,21.951,22.19890625,22.693,0.49409375
2258,238,2023-08-26,1:00:00,16.56666667,22.07025,22.573,22.04625,22.118,22.19,22.357,22.07,21.903,21.7835,22.06725,22.573,0.50575
2259,238,2023-08-26,2:00:00,15.75142857,21.9985,22.477,21.75975,21.9985,22.04625,22.214,22.046,21.83125,21.75975,21.95675,22.477,0.52025
2260,238,2023-08-26,3:00:00,14.56090909,21.855,22.381,21.64025,21.879,21.78375,22.094,21.927,21.76,21.5925,21.8164375,22.381,0.5645625
2261,238,2023-08-26,4:00:00,14.34,21.7835,22.2855,21.569,21.712,21.5925,21.95075,21.83125,21.712,21.11525,21.65828125,22.2855,0.62721875
2262,238,2023-08-26,5:00:00,13.666,21.664,22.166,21.545,21.54475,21.354,21.75975,21.76,21.5925,20.97225,21.52403125,22.166,0.64196875
2263,238,2023-08-26,6:00:00,13.50666667,21.66425,22.07,21.473,21.40175,21.2345,21.56875,21.6165,21.497,21.01975,21.4344375,22.07,0.6355625
2264,238,2023-08-26,7:00:00,13.59333333,21.545,21.927,21.473,21.282,21.282,21.44925,21.6165,21.473,20.829,21.36871875,21.927,0.55828125
2265,238,2023-08-26,8:00:00,13.845,21.521,21.855,21.473,21.187,21.21075,21.40175,21.64025,21.47325,20.9245,21.3539375,21.855,0.5010625
2266,238,2023-08-26,9:00:00,13.78833333,21.59275,21.78375,21.473,21.187,21.2105,21.473,21.664,21.569,20.87675,21.38075,21.78375,0.403
2267,238,2023-08-26,10:00:00,14.045,21.54475,21.76,21.56875,21.2825,21.282,21.497,21.75975,21.68825,21.0435,21.4583125,21.76,0.3016875
2268,238,2023-08-26,11:00:00,13.90166667,21.6165,21.76,21.64025,21.40175,21.282,21.47325,21.8075,21.75975,21.18675,21.52096875,21.76,0.23903125
2269,238,2023-08-26,12:00:00,14.12666667,21.59275,21.76,21.664,21.40175,21.25825,21.44925,21.736,21.664,21.28225,21.50603125,21.76,0.25396875
2270,238,2023-08-26,13:00:00,15.12333333,21.59275,21.76,21.6405,21.44925,21.354,21.5925,22.04675,21.8315,21.61675,21.6405,21.76,0.1195
2271,238,2023-08-26,14:00:00,16.22166667,21.6165,21.85525,22.19,21.569,21.9505,21.688,22.40525,21.83125,21.8315,21.88525,21.85525,-0.03
2272,238,2023-08-26,15:00:00,17.075,21.7835,21.97475,22.0225,21.545,21.85525,21.6405,22.573,21.83125,21.78375,21.87934375,21.97475,0.09540625
2273,238,2023-08-26,16:00:00,17.605,22.166,22.094,22.02225,21.473,21.9745,21.8075,22.573,21.8075,21.80725,21.953875,22.094,0.140125
2274,238,2023-08-26,17:00:00,17.42833333,22.07025,22.142,21.9745,21.521,21.95075,21.76,22.38125,21.927,21.688,21.90909375,22.142,0.23290625
2275,238,2023-08-26,18:00:00,16.25666667,21.85525,22.142,21.8075,21.33,21.71175,21.66425,21.7835,21.903,21.37775,21.679125,22.142,0.462875
2276,238,2023-08-26,19:00:00,14.43,21.6165,22.07,21.64025,21.21075,21.49725,21.521,21.7835,21.7835,20.94825,21.500125,22.07,0.569875
2277,238,2023-08-26,20:00:00,13.04166667,21.4255,21.95075,21.521,21.0675,21.28225,21.354,21.49725,21.59275,20.73375,21.30925,21.95075,0.6415
2278,238,2023-08-26,21:00:00,12.10666667,21.2345,21.75975,21.33,20.9485,21.0675,21.18675,21.28225,21.49725,20.3765,21.11540625,21.75975,0.64434375
2279,238,2023-08-26,22:00:00,10.95166667,21.01975,21.6165,21.18675,20.80525,20.97225,21.06725,21.115,21.33,20.06675,20.945375,21.6165,0.671125
2280,238,2023-08-26,23:00:00,10.01166667,20.996,21.4255,21.01975,20.68625,20.901,20.97225,21.0435,21.187,20.0905,20.86203125,21.4255,0.56346875
2281,239,2023-08-27,0:00:00,8.76,20.9245,21.25825,20.901,20.51925,20.805,20.877,21.01975,21.139,20.11425,20.78746875,21.25825,0.47078125
2282,239,2023-08-27,1:00:00,8.28,20.805,21.09125,20.82925,20.35275,20.59075,20.7575,20.97225,21.0435,20.043,20.67425,21.09125,0.417
2283,239,2023-08-27,2:00:00,8.153333333,20.7575,20.90075,20.63875,20.21,20.49525,20.68625,20.877,20.996,20.043,20.58796875,20.90075,0.31278125
